Va	Vb	Vc	Ia	Ib	Ic
0.86514738	0.855971869	0.111445722	0.156244033	0.155430424	0.592211119
0.883163249	0.013704986	0.875742549	0.175064416	0.697265832	0.170581522
0.439666308	0.877571666	0.448822065	0.527486266	0.170756386	0.559986774
0.438536547	0.877104099	0.438541247	0.596505565	0.170551193	0.626611653
0.12346077	0.111654414	0.145901437	0.615481865	0.614258269	0.615085361
0.413289522	0.877236466	0.475689609	0.568426857	0.170617767	0.607420175
0.221473321	0.218602342	0.825330146	0.607333878	0.582818413	0.118850067
0.866015525	0.081512721	0.86726268	0.161536692	0.621514986	0.15941257
0.074158316	0.855399638	0.082584498	0.628013794	0.149409992	0.648236955
0.092353888	0.079948772	0.869015045	0.667806853	0.657109277	0.162641018
0.068834155	0.071314876	0.855381926	0.650049704	0.629201248	0.149122603
0.877268406	0.459340213	0.421821704	0.170361922	0.590865948	0.554979639
0.403421257	0.877396604	0.485038487	0.565008636	0.170513978	0.607630211
0.8460999	0.147494095	0.860820854	0.150921556	0.562835952	0.153218893
0.877712082	0.43831394	0.443567041	0.170679609	0.591323797	0.561638467
0.070716054	0.051670033	0.0833113	0.673464904	0.672516624	0.674112412
0.459676918	0.429644635	0.877683193	0.559796631	0.524429563	0.17075261
0.880625534	0.054618654	0.054190297	0.174965412	0.689944241	0.690722098
0.866765704	0.866001886	0.088406453	0.159441004	0.162018876	0.619133165
0.121601326	0.298464301	0.209998669	0.622218569	0.626468639	0.623195885
0.868705649	0.081945684	0.078854431	0.162616722	0.67405426	0.662151125
0.841596548	0.125087459	0.103790748	0.135306586	0.623106826	0.597743301
0.841355946	0.103027145	0.098995341	0.134982362	0.627657531	0.602677866
0.141848034	0.860244046	0.843989968	0.564369197	0.153620115	0.149789621
0.081593206	0.078686086	0.868912005	0.675912265	0.663916274	0.162584032
0.401606	0.877596059	0.480732904	0.548226	0.170460655	0.589948496
0.095664485	0.866222274	0.866592618	0.617410044	0.158969111	0.162284401
0.868662162	0.077553511	0.080216809	0.162577744	0.676247463	0.664269439
0.855873303	0.116686856	0.863010495	0.155666824	0.59041551	0.155819656
0.868948124	0.08041214	0.07743989	0.162526481	0.674720369	0.663035199
4.83054E-06	0.882394677	4.87059E-06	0.69928663	0.175327602	0.699267533
0.446244469	0.877346963	0.444389977	0.576456565	0.170558771	0.606937095
0.415341922	0.877215421	0.46190109	0.589829501	0.170470528	0.626088749
0.084054558	0.868653741	0.085747361	0.661417604	0.162616133	0.676211769
0.854626195	0.107632977	0.865285332	0.154816615	0.593899564	0.15690584
0.392806973	0.87722566	0.484669574	0.582590054	0.170739893	0.625278502
0.866574602	0.104100869	0.866513736	0.162606544	0.615122749	0.159200306
0.825811963	0.137684456	0.131230469	0.118863129	0.605783397	0.576201323
0.028134175	0.027708945	0.881453293	0.69486595	0.695121384	0.174938242
0.139951216	0.131125376	0.825574283	0.606069322	0.577467642	0.119174223
0.872745402	0.874088431	0.047241094	0.164942908	0.16812128	0.656989181
0.872621417	0.874948257	0.047343176	0.165818201	0.168686598	0.65685501
0.882464191	0.013704802	0.876157086	0.175485363	0.697258054	0.17098537
0.054272842	0.876797658	0.883000242	0.690472405	0.171586985	0.17556773
0.465761558	0.424659585	0.877402415	0.608791764	0.572170797	0.170588436
0.877265675	0.48444428	0.399263691	0.170532312	0.608440303	0.565833392
0.276607598	0.301229753	0.825879665	0.614635505	0.585072772	0.118610524
0.480589397	0.401282167	0.877189698	0.590015369	0.548038182	0.170186795
0.470117526	0.411723333	0.877754226	0.590718258	0.55150337	0.170336461
0.846841019	0.153952172	0.859205113	0.151445648	0.56088092	0.152070796
0.111413797	0.864543603	0.855792637	0.592164129	0.156318493	0.155515487
0.056231199	0.044441573	0.074857531	0.674370272	0.674808217	0.67565748
0.104049423	0.866706988	0.867338143	0.615472218	0.159134274	0.162835807
0.864333459	0.854743044	0.107781466	0.156332224	0.15439217	0.5938997
0.470311697	0.419782917	0.877582105	0.559652314	0.520990555	0.17059924
0.867125757	0.866294167	0.095373823	0.159293073	0.162532428	0.617246698
0.866341882	0.08776811	0.866822495	0.16227959	0.619911266	0.159423122
0.415957068	0.878455898	0.462525875	0.589848362	0.170678718	0.626094043
0.040853715	0.877059408	0.883844374	0.693028014	0.170569642	0.17558526
0.297973907	0.826002016	0.296245637	0.59165696	0.118842665	0.617599612
0.027321198	0.876882882	0.882428487	0.695077355	0.170819753	0.17549519
0.041155874	0.881506998	0.041773668	0.693039028	0.17545513	0.692572995
0.14706196	0.133355536	0.825864317	0.601770056	0.571767622	0.119262345
0.87771406	0.470385405	0.419835598	0.170664151	0.559591592	0.520951713
0.430079043	0.878449908	0.46000671	0.524431215	0.170877085	0.559773348
0.88586488	0.027326977	0.878299777	0.17602031	0.69525864	0.170858991
0.045173947	0.872088626	0.874386714	0.659012526	0.165312757	0.168182908
0.859803472	0.845987485	0.153941613	0.151578133	0.150748062	0.56100933
0.041140666	0.040875841	0.881764202	0.692666459	0.692932279	0.175218148
0.855442022	0.102883687	0.078901008	0.149296888	0.643341483	0.623600547
0.103954897	0.866998182	0.86699443	0.615696161	0.159374777	0.162873776
0.111383734	0.864845945	0.855017751	0.59203162	0.156332085	0.155295864
0.402707065	0.877396049	0.485552641	0.564834865	0.170557491	0.607544687
0.877461091	0.480559388	0.405667764	0.170523734	0.575008154	0.5326234
0.868808699	0.075476178	0.078695411	0.16254074	0.676490453	0.664337535
0.841702438	0.09272361	0.099608441	0.134788416	0.629497883	0.604364918
0.101861721	0.126563095	0.169323157	0.616995978	0.622121391	0.620208816
0.459058509	0.422126219	0.877616185	0.590856102	0.555016984	0.170569006
0.04712847	0.871133282	0.873709027	0.656848436	0.164557462	0.167742009
0.060001294	0.060046355	0.059881402	0.639774552	0.640140266	0.640034528
0.047136212	0.871204661	0.87394138	0.656922314	0.164495048	0.16802672
0.459002339	0.421968026	0.877417034	0.590745843	0.555093144	0.170428361
0.446336412	0.877340324	0.437070412	0.546068139	0.170592848	0.575723511
0.296968929	0.294948843	0.825752467	0.614752899	0.585852402	0.118707059
0.864904463	0.855959456	0.116591235	0.156087283	0.156032936	0.590389416
0.082693235	0.080069567	0.86878314	0.675360015	0.663754617	0.16258602
0.825496942	0.147939173	0.131414455	0.119109544	0.604673829	0.575268544
0.882070103	0.054275452	0.87529737	0.174905466	0.690520623	0.170709991
0.864833853	0.076980607	0.86728628	0.161025954	0.622806869	0.159829539
0.856051281	0.06657796	0.078921702	0.149093011	0.652192586	0.63160426
0.88124647	0.054689274	0.054290315	0.175675867	0.689993418	0.690516613
0.103162463	0.09908238	0.84178935	0.627759604	0.60265434	0.134961501
0.411610437	0.877529496	0.469990514	0.551576316	0.170522716	0.590518528
0.86505132	0.07701377	0.866658903	0.161066454	0.62314067	0.15952831
0.411612363	0.877537084	0.469994094	0.551575804	0.170518644	0.590518424
0.877087951	0.448582867	0.439439925	0.1705987	0.559776088	0.527774777
0.868683326	0.081502274	0.078730776	0.162598453	0.67448907	0.662550171
0.42979983	0.877950224	0.459796685	0.524280739	0.170911346	0.559888979
0.875779691	0.882692171	0.040862134	0.170357777	0.174882693	0.69316863
0.11374638	0.100273642	0.841993475	0.626004607	0.600559188	0.135031959
0.079654734	0.868943722	0.088926358	0.661201804	0.162628983	0.670818082
0.874850194	0.047220769	0.871813051	0.168180664	0.657059597	0.164641661
0.877468002	0.884144791	0.054285885	0.171355569	0.175847718	0.690667929
0.871866407	0.873532366	0.047580329	0.165233892	0.168257153	0.658644874
0.465730256	0.424572745	0.877381952	0.60883442	0.572196446	0.170610341
0.054602854	0.054266462	0.881737233	0.689848767	0.690292693	0.175592988
0.877459613	0.480535063	0.40574462	0.170525157	0.574999336	0.532625232
0.040857425	0.875889055	0.883354507	0.693092948	0.170567482	0.175797963
0.865393076	0.081535253	0.867508831	0.161452847	0.621196816	0.159817677
0.877491412	0.480693345	0.405578302	0.170573816	0.575382194	0.532893241
0.085321987	0.869038331	0.082334563	0.665404772	0.162543896	0.677374817
0.884676325	0.040851403	0.875643854	0.175405399	0.69296371	0.170209138
0.486759551	0.401540767	0.877314438	0.607666138	0.564797202	0.170477495
0.87160036	0.874507207	0.075950072	0.164369071	0.168128216	0.650424244
0.446338752	0.87734899	0.437075523	0.546073432	0.170578046	0.575727691
0.470067202	0.415586139	0.87737162	0.575325845	0.536135104	0.170548505
0.435870131	0.877255093	0.44804586	0.542876491	0.170529351	0.575813124
0.413296989	0.87737077	0.476015416	0.566655276	0.170543246	0.606611057
0.844693433	0.84627644	0.846590643	0.257526554	0.256734734	0.257793213
0.435989404	0.877429879	0.448134653	0.542684208	0.170609527	0.575495666
0.866412398	0.095444782	0.867213653	0.162545656	0.617345026	0.159490753
0.067714071	0.067596719	0.067882255	0.636437265	0.636527432	0.636758258
0.877599645	0.474000768	0.482754715	0.170712765	0.561869381	0.532167583
0.071307072	0.064876866	0.086008049	0.670176381	0.670648668	0.671892963
0.438708904	0.438704186	0.877439311	0.626754409	0.596319802	0.170471045
0.141859225	0.860834816	0.844946522	0.564452339	0.153726076	0.149841426
0.415480609	0.877363637	0.470035509	0.536188541	0.170528701	0.575439437
0.438900596	0.438895856	0.877822793	0.626642906	0.596293209	0.170754674
0.077020276	0.867410088	0.865035699	0.623200795	0.160039224	0.160925744
0.089980652	0.075890097	0.869211495	0.66965657	0.659965324	0.162590087
0.027501058	0.881946612	0.027831461	0.694942476	0.175096195	0.695167787
0.073095524	0.85534389	0.082119104	0.627660731	0.149193989	0.647559699
0.419885401	0.87777291	0.470394433	0.520864242	0.170809306	0.559737148
0.401842048	0.878104948	0.480983106	0.548160484	0.170705594	0.58982673
0.113659116	0.099954142	0.842063764	0.625837403	0.600880364	0.135181378
0.877321644	0.459000746	0.42557301	0.170584068	0.575652135	0.539637143
0.855394035	0.102837919	0.079114814	0.149284993	0.643480858	0.623559889
0.28109604	0.283858976	0.82578036	0.613722578	0.585865231	0.118624403
0.883146798	0.040856553	0.87621036	0.174946843	0.693003993	0.170645245
0.866377912	0.104089564	0.866670285	0.16272028	0.615421248	0.159204674
0.855629656	0.107528019	0.865655645	0.154919103	0.593912702	0.156998799
0.142935521	0.826093108	0.149251227	0.576273324	0.119154705	0.605706099
0.444107615	0.446240778	0.877338687	0.608622619	0.578025037	0.170576822
0.56834587	0.877262072	0.553624073	0.537204732	0.170477463	0.565640427
0.844131629	0.133798507	0.862394585	0.147857554	0.567781511	0.155033438
0.877451662	0.483678879	0.400223175	0.170569168	0.608648777	0.566050041
0.757994278	0.761359816	0.759411643	0.384092359	0.383967792	0.384676007
0.869167401	0.076884776	0.080575699	0.162529889	0.676745221	0.664450361
0.877290898	0.462472002	0.420958497	0.170547436	0.608631091	0.572153656
0.103219533	0.125068529	0.170750457	0.617115109	0.618890424	0.617524034
0.487050072	0.4014031	0.877438454	0.607419182	0.56431529	0.170529302
0.877159434	0.484644012	0.392765925	0.170695467	0.625341832	0.58265712
0.845455299	0.141757544	0.859899306	0.150079924	0.564511108	0.153856811
0.861530011	0.843235224	0.1371861	0.154443601	0.148800639	0.566253136
0.41030003	0.877835848	0.48105459	0.517511015	0.17089301	0.559493426
0.404381606	0.878040871	0.473769791	0.586171618	0.170890593	0.625905758
0.877205152	0.883715858	0.040855646	0.17100114	0.175409179	0.693025767
0.081391777	0.855212054	0.066824779	0.63123252	0.149087322	0.651937391
0.87512145	0.076025987	0.870927535	0.168550566	0.650496786	0.164567711
0.140178446	0.131498543	0.824511932	0.604746066	0.57754196	0.118833817
0.014304552	0.881573972	0.014284841	0.69750658	0.175369327	0.696971736
0.091298553	0.07818162	0.869116791	0.66847052	0.65712232	0.162633126
0.877588788	0.876467938	0.87704163	0.170659295	0.170397468	0.17064206
0.075061584	0.856142084	0.091546413	0.625631742	0.149811938	0.645912613
0.855386845	0.111415059	0.864539355	0.155010106	0.591973176	0.156046277
0.111392154	0.864931985	0.855880514	0.592248198	0.15629679	0.155509156
0.066157425	0.078678312	0.855874595	0.653238398	0.6335012	0.14949074
0.477050294	0.41251291	0.877399361	0.60907814	0.568652558	0.170565657
0.881426236	4.95029E-06	4.78957E-06	0.175340586	0.699492261	0.699683422
0.055375029	0.871846615	0.874362921	0.654914425	0.16466493	0.168456879
0.473551236	0.404178847	0.877617484	0.625912983	0.586135663	0.170766801
0.133743255	0.861878929	0.844329078	0.567776925	0.155435763	0.148403278
0.480613577	0.401231729	0.877161936	0.590164428	0.548193505	0.170145438
0.855747107	0.116682507	0.864218424	0.155555392	0.590232199	0.155823003
0.882688498	5.50033E-06	0.876208864	0.175031238	0.699367759	0.170524426
0.104476109	0.866750033	0.866956503	0.61511815	0.159202818	0.162895957
0.080849728	0.855938379	0.103928625	0.623568476	0.149507767	0.643643947
0.014385583	0.014396687	0.882365578	0.697576908	0.697213653	0.175442756
0.841411815	0.113791026	0.100405791	0.135149961	0.625696714	0.600655326
0.065209935	0.871504082	0.875386372	0.652921477	0.164610795	0.168775441
0.884269944	0.013706967	0.876816612	0.175649753	0.697399404	0.171048203
0.051884263	0.053503017	0.058086081	0.654026218	0.654133998	0.654135158
0.131936682	0.825718422	0.148871594	0.575156302	0.118858597	0.603988299
0.434743708	0.877269503	0.455479268	0.574147345	0.170552178	0.607921208
0.881658587	0.041106703	0.040761121	0.175493904	0.692532005	0.693003284
0.856099469	0.091284394	0.074246995	0.149297283	0.646094145	0.625523325
0.866630097	0.86660923	0.095458645	0.159273198	0.162630268	0.617851421
2.77428E-06	2.96014E-06	2.86678E-06	0.699156788	0.69959292	0.698844567
0.124391475	0.297972122	0.206352596	0.623345966	0.626231451	0.62192372
0.841463227	0.102868607	0.099107579	0.13499513	0.62782482	0.602818169
0.881290338	4.93147E-06	4.86118E-06	0.175381591	0.699215657	0.699676858
0.069810979	0.051344743	0.082227199	0.673486988	0.672596066	0.674903672
0.882473715	5.49982E-06	0.876038662	0.174589838	0.699364796	0.170174764
0.062509139	0.062478182	0.062407155	0.638248942	0.638262169	0.638515424
0.443006575	0.448139446	0.877349455	0.606595932	0.57658996	0.170605845
0.874934309	0.047226291	0.871349833	0.168379408	0.656942274	0.164828213
0.877491012	0.480514341	0.405727465	0.170595249	0.575404891	0.532975692
0.081943747	0.856027621	0.067860211	0.631988965	0.149015746	0.65281809
0.874843204	0.075990958	0.871210356	0.168873262	0.650398431	0.164437445
0.442909743	0.448260252	0.877341115	0.606649029	0.576578789	0.170613021
0.013805553	0.014525519	0.014155375	0.696614889	0.697425647	0.69703595
0.877053505	0.470230383	0.41182372	0.170199261	0.58968209	0.551182474
0.041198869	0.040995746	0.880945635	0.692590964	0.693138674	0.17499662
0.876139707	0.881781346	0.040856989	0.170742943	0.175264156	0.693047691
0.87696925	0.480763542	0.401167723	0.170259966	0.589615045	0.547572003
0.459282609	0.429339572	0.876973702	0.559789312	0.524422244	0.170603864
0.058763577	0.038959672	0.077989462	0.679404323	0.67906143	0.679883594
0.06250793	0.062485676	0.062416478	0.638218191	0.638263476	0.638536453
0.883118209	0.054272237	0.876324342	0.175068093	0.690471498	0.170977672
0.041135651	0.041004174	0.881193612	0.69245301	0.693051862	0.175054993
0.877637881	0.481034602	0.401692736	0.171001006	0.59028531	0.547924097
2.78576E-06	2.94086E-06	2.85368E-06	0.699155649	0.699342598	0.699573902
0.877339168	0.462532617	0.420990533	0.170619515	0.608635351	0.572205134
0.855072425	0.107510244	0.865299113	0.154945343	0.593712656	0.156965262
0.855696611	0.079540452	0.071821356	0.148886976	0.647901887	0.627587568
0.87767551	0.448916407	0.43966707	0.170671356	0.560007223	0.527580763
0.069675538	0.051522932	0.082233727	0.673551122	0.672607179	0.674873321
0.435877485	0.877290625	0.448023893	0.542856877	0.170616078	0.575849746
0.88354764	0.027330552	0.875896221	0.175365449	0.695346683	0.170892195
0.429704046	0.877645535	0.459585946	0.524387869	0.170741591	0.559898393
0.877664198	0.877065988	0.877895942	0.170687559	0.170283711	0.1707603
0.87706386	0.459325113	0.42164848	0.170279626	0.590557386	0.554650307
0.876405058	0.882445542	5.49528E-06	0.171279566	0.175596642	0.699071413
0.874286263	0.06523606	0.871360123	0.168014528	0.652701023	0.164496612
0.013981348	0.881341749	0.014112333	0.697094673	0.175339348	0.696881162
0.080566939	0.083981252	0.869030028	0.67968053	0.666655187	0.162503286
0.86891387	0.090130453	0.076009455	0.162711353	0.671517409	0.659233687
0.446009968	0.877744664	0.437611635	0.562688711	0.170765242	0.592415507
0.08553921	0.868987273	0.082304378	0.665344249	0.162512243	0.677373433
0.079778673	0.071457131	0.855414939	0.647674024	0.627616834	0.149361049
0.392805593	0.877223986	0.484669525	0.582693743	0.17079398	0.625215137
0.877284291	0.470145245	0.419663753	0.170641658	0.559563368	0.52092555
0.572979048	0.877188865	0.544070059	0.537889053	0.170400632	0.56464946
0.437097295	0.446333606	0.877364406	0.575807458	0.546042728	0.170570916
0.872251209	0.874170676	0.055346181	0.164833062	0.168097884	0.654717825
0.866231223	0.087724831	0.867715684	0.162093498	0.619312859	0.159552411
0.439634926	0.877561858	0.448840396	0.52755433	0.170849274	0.560027017
0.074631299	0.856393538	0.091410334	0.625658946	0.149777637	0.645875535
0.842846524	0.137231769	0.860133642	0.148723054	0.566229695	0.154201357
0.402017972	0.877389971	0.486347519	0.564722109	0.170548056	0.607379149
0.070222774	0.065215486	0.085143733	0.670334562	0.670918044	0.672334947
0.856968532	0.068775683	0.072090658	0.149399981	0.650158783	0.628985083
0.062504426	0.062485643	0.062413933	0.638340584	0.638412552	0.638539802
0.100303174	0.84176016	0.113949015	0.600891811	0.134996432	0.625946595
0.066336683	0.078349242	0.855685015	0.653451363	0.633380401	0.149439348
0.072855596	0.855560793	0.071040437	0.629769918	0.149117256	0.649687337
0.132619376	0.825668241	0.149266552	0.574948107	0.118914546	0.60393106
0.123090218	0.863198097	0.856892397	0.58838582	0.155689684	0.156896021
0.079762004	0.869040421	0.088412636	0.659871014	0.162606449	0.670597301
0.066313209	0.078316377	0.855683973	0.653457679	0.633369823	0.149458323
0.881620157	0.02773857	0.02769102	0.175436563	0.694296749	0.694825683
0.027327086	0.876460068	0.883391587	0.695224755	0.171160364	0.17571031
0.041422461	0.041199652	0.042278881	0.693146552	0.692379947	0.692372467
0.072518077	0.855218497	0.071502	0.629758331	0.149124707	0.649540324
0.860283292	0.84512894	0.147500816	0.152699181	0.15028862	0.562878128
0.446688212	0.877353614	0.444347774	0.576468379	0.170553853	0.606934741
0.876898599	0.883930931	0.054283382	0.171350159	0.175824123	0.690640706
0.826172099	0.148590718	0.130432776	0.119159683	0.605112107	0.575591532
0.856024517	0.130483786	0.861688846	0.156585004	0.586472325	0.154384473
0.874339277	0.050511915	0.872010845	0.16826377	0.658871466	0.165010876
0.29761649	0.826003476	0.295987768	0.591694776	0.118843989	0.617586232
0.041328889	0.881276499	0.041666977	0.692915558	0.175353928	0.692179894
0.081639663	0.078653555	0.868868401	0.675844619	0.663951756	0.162583711
0.058399545	0.037941509	0.076477019	0.679437874	0.678804951	0.680169057
0.43706025	0.44632133	0.877311191	0.575689582	0.545984474	0.170637667
0.027327585	0.881649253	0.0276642	0.695366721	0.175052526	0.694377128
0.87735245	0.483941938	0.399895233	0.170490539	0.60821161	0.56546558
0.028069831	0.027911684	0.882035668	0.694879578	0.694831233	0.175290732
0.867967516	0.865644689	0.077539751	0.160488656	0.161684204	0.62333994
0.078968571	0.081980049	0.868751681	0.677992464	0.665738583	0.162593707
0.845796106	0.141776163	0.861442505	0.15019269	0.564571825	0.153979168
0.0397338	0.046547399	0.073537586	0.677171392	0.676659508	0.67746179
0.070216216	0.071466716	0.073729522	0.649691658	0.650197652	0.650619723
0.422361085	0.878297588	0.45958182	0.555055174	0.170353222	0.590518917
5.49123E-06	0.875592668	0.884696076	0.699297367	0.170066741	0.175671068
0.045620592	0.048738333	0.051869923	0.657320758	0.658267081	0.659035776
0.883573902	0.054277498	0.875894034	0.174926329	0.690540381	0.170542499
0.148501194	0.143072139	0.095736639	0.618813514	0.616529779	0.615343645
0.87274356	0.875223183	0.045893044	0.165109172	0.168563257	0.658198182
0.06254054	0.062480805	0.062470856	0.63839537	0.638414279	0.638524407
5.49225E-06	0.877199954	0.884110895	0.69930631	0.170590576	0.176087612
0.248350239	0.260351097	0.82523944	0.609092143	0.581134939	0.118504812
0.757903794	0.760227272	0.759386181	0.384027062	0.384092981	0.384533467
0.079795105	0.071512399	0.855147205	0.647704423	0.627791131	0.149097585
0.434876125	0.87747988	0.454703893	0.57487978	0.170567873	0.608213069
0.867306839	0.865271001	0.077602342	0.159666566	0.161215004	0.622757199
0.877535946	0.459663366	0.429515255	0.170569266	0.559614871	0.524553021
0.124785399	0.103089685	0.841851327	0.623995425	0.598659617	0.135250218
0.153908435	0.859563466	0.84680654	0.560905764	0.152423875	0.151606708
0.841547195	0.083347261	0.102223677	0.134863819	0.631172412	0.605923514
0.411406623	0.877061077	0.469742888	0.551466419	0.170491627	0.590613738
0.882583534	0.040847757	0.876136462	0.174528126	0.692855771	0.170548522
0.875110577	0.051101469	0.872017967	0.168358	0.659089354	0.165016313
0.442878247	0.448516723	0.877363972	0.606547357	0.576642404	0.170596671
4.80144E-06	0.000004899	0.881497689	0.699352872	0.699104393	0.17502338
0.10222049	0.841594917	0.083420723	0.606111846	0.134713504	0.631438645
0.87732557	0.440119861	0.444099064	0.170502335	0.608064239	0.577781147
0.086196498	0.869056308	0.083266421	0.665094968	0.162463391	0.677131852
0.08784302	0.867007937	0.865739431	0.619881059	0.159649696	0.161976128
0.20922485	0.826014359	0.210788148	0.579063028	0.119186301	0.606041917
0.462388067	0.415820549	0.878181429	0.626081012	0.589884551	0.170625821
0.065212948	0.871224322	0.874074195	0.652724325	0.164430604	0.168652217
0.875550079	0.884126893	0.027331069	0.17034826	0.175485465	0.695381353
0.864092637	0.854641481	0.107735849	0.156222778	0.15426753	0.593730342
0.856736844	0.123031924	0.863755458	0.156503906	0.588454866	0.155457443
0.458973021	0.421923177	0.877338093	0.590735581	0.555084924	0.170312496
0.867132461	0.865635024	0.081814554	0.159612013	0.161593359	0.620978959
0.404242559	0.877763378	0.473631709	0.586200632	0.170808757	0.625857759
0.469857195	0.41573484	0.877392618	0.575417337	0.53626486	0.1705931
0.476805778	0.412856526	0.877399555	0.610439482	0.570331311	0.17055948
0.855705925	0.065011169	0.078693784	0.149124307	0.652519132	0.631352858
0.437106888	0.44636951	0.877408433	0.575775018	0.546052125	0.170610236
0.877215834	0.473943523	0.409849453	0.170518204	0.609004423	0.569220629
0.867034763	0.866209833	0.088321162	0.159411967	0.161987877	0.61955052
0.054270592	0.876739939	0.884022699	0.690460119	0.171307595	0.175520451
0.080574321	0.855767086	0.104725599	0.623639546	0.149539498	0.643356232
0.092623812	0.08069526	0.869010085	0.667815855	0.657038012	0.162661949
0.067732707	0.067599666	0.067866089	0.636437488	0.636570764	0.636760348
0.0873558	0.078776996	0.868771491	0.67282956	0.661402886	0.162703765
0.413819694	0.877388605	0.475689494	0.566021875	0.170678448	0.605487974
0.123099877	0.864924174	0.857679534	0.588511753	0.155773367	0.15682526
0.151656522	0.139043749	0.098356376	0.619263579	0.617540424	0.615259179
0.130911722	0.312682183	0.212992318	0.621693248	0.622543019	0.622335694
0.081731114	0.869220145	0.099781274	0.657179143	0.162644718	0.66951511
0.099933928	0.08140555	0.868851986	0.667718326	0.657335982	0.162600846
0.435840129	0.877235117	0.448017718	0.542826745	0.170597055	0.575778854
0.877404427	0.450741485	0.43245542	0.170560092	0.609764488	0.576354413
0.46555897	0.424943328	0.877348554	0.608750802	0.572133711	0.170583821
0.100231092	0.133340796	0.175656011	0.617666363	0.621117257	0.62172433
0.058845314	0.038959908	0.077996878	0.679410588	0.6790735	0.679886386
0.867044182	0.866258375	0.081680543	0.159437294	0.161964893	0.621169763
0.877316559	0.448094803	0.435839537	0.170582812	0.575621209	0.542739921
0.877386705	0.469785014	0.415581056	0.170563666	0.575386312	0.536112958
0.484961148	0.393111681	0.877821188	0.625171765	0.582584309	0.170803642
0.149476637	0.13475867	0.825563334	0.603900566	0.574841767	0.119373471
0.084246858	0.306620658	0.281712614	0.619707429	0.618428234	0.618249613
0.401633214	0.87764452	0.480749653	0.548241601	0.170453254	0.5899297
0.08231954	0.285080578	0.26762416	0.620171658	0.619531669	0.621254425
0.855579928	0.065511349	0.079217705	0.148566399	0.652418389	0.631844146
0.877658299	0.877391419	0.878235665	0.170682646	0.170627676	0.170911248
0.124713571	0.11291733	0.150171235	0.616428285	0.61507816	0.615798658
0.215591182	0.825518159	0.209721975	0.577869232	0.118794178	0.605969721
0.427004658	0.877449149	0.450429618	0.593042329	0.170485652	0.626488728
0.855949591	0.079525076	0.07181876	0.149335719	0.648072126	0.627367993
0.43896534	0.877962048	0.43897008	0.596403653	0.170932473	0.626529452
0.497372482	0.51294577	0.877458063	0.559421803	0.531373083	0.170600336
0.874539243	0.076016373	0.870604987	0.16882512	0.650502999	0.164535465
0.573067176	0.877176864	0.543877181	0.537945877	0.17040177	0.564759625
0.866951415	0.866615233	0.095476749	0.159336215	0.162613604	0.617860792
0.141279303	0.130692052	0.826562783	0.605883875	0.577431318	0.119287522
0.055371098	0.870991637	0.874678234	0.654944382	0.164772536	0.168631168
0.067550453	0.067714618	0.067757178	0.636371248	0.636628971	0.636762484
0.082663669	0.869004119	0.084003817	0.66095374	0.162536034	0.672982194
0.066724759	0.079434789	0.85563728	0.653469599	0.633471488	0.148822782
0.877346828	0.484734082	0.39286337	0.170587638	0.625305812	0.582581944
0.865104683	0.855654533	0.116592139	0.156009462	0.155969162	0.590388683
0.861375595	0.843584111	0.137123681	0.154031624	0.148462672	0.566245422
0.866538772	0.0949972	0.867357517	0.162242213	0.617737787	0.159462229
0.08781741	0.079383671	0.868926608	0.672309213	0.660936487	0.162646207
0.027983408	0.027802471	0.881476636	0.695009989	0.694828101	0.175014469
0.877785302	0.470399893	0.419892581	0.170864979	0.559683625	0.521028639
0.079642473	0.071533471	0.855620661	0.647701392	0.62765264	0.149227878
0.826582338	0.20063844	0.197369701	0.118830455	0.611163344	0.578475317
0.877426611	0.473461514	0.40407601	0.170625811	0.625922832	0.586025608
0.871964027	0.875242472	0.055333533	0.165172487	0.168784301	0.654858877
0.844682633	0.147440437	0.859335678	0.150067558	0.56264397	0.152358973
0.280653752	0.825846132	0.274113226	0.581565781	0.118839441	0.612543712
0.099678522	0.841867057	0.092659681	0.604435883	0.134885721	0.629759258
0.041226487	0.882678521	0.041527454	0.692732161	0.175836087	0.692334083
0.014224436	0.014366435	0.881772938	0.697590344	0.697602271	0.175332183
0.885821734	0.027327392	0.877942252	0.175772907	0.695219628	0.171215597
0.877858762	0.481043271	0.410336009	0.170433718	0.559294929	0.517599994
0.869220765	0.098445556	0.080979011	0.162679351	0.669877621	0.65734423
0.86887247	0.075599133	0.078321973	0.162528608	0.676545908	0.664360834
0.856586447	0.13038831	0.862320281	0.156236734	0.586382191	0.154345989
0.875791506	0.883435799	5.49578E-06	0.170531837	0.175249552	0.699273203
0.067660357	0.067588411	0.067865374	0.636414838	0.636323189	0.636713227
0.876968866	0.480764165	0.401165829	0.17026433	0.589614916	0.547572699
0.014600069	0.014463724	0.882145692	0.696909402	0.69706654	0.175747113
0.445760605	0.877457136	0.437781129	0.56294198	0.170637419	0.592616516
0.113808982	0.100209602	0.841891616	0.625994124	0.600575593	0.13501425
0.153948443	0.860123341	0.846891453	0.560851548	0.152731574	0.151912031
4.83944E-06	0.88236729	4.93513E-06	0.699256978	0.175356664	0.699318144
0.866797632	0.865845637	0.088273801	0.159357317	0.161997658	0.619102613
0.426863304	0.877170616	0.450292369	0.59307404	0.170416591	0.626503036
0.045919382	0.048699244	0.051789267	0.657697491	0.658162489	0.659365904
0.278226217	0.290472195	0.825659384	0.613703465	0.582869636	0.11868833
