Vam,Vbm,Vcm,Iam,Ibm,Icm,Vap,Vbp,Vcp,Iap,Ibp,Icp,Fault,Location
0.013709792,0.877027327,0.882850913,0.697539447,0.170507038,0.17536223,-80.89023691,-122.4017155,118.0625301,-80.67476771,-33.98202629,-151.3018163,1,0
0.01370971,0.876851044,0.882899851,0.697534924,0.170549522,0.17544523,-80.89449993,-122.3905056,118.0787428,-80.67892413,-33.96082576,-151.3047655,1,0
0.013709554,0.876278794,0.883132846,0.697526941,0.170588187,0.175499848,-80.89331896,-122.3546581,118.1327704,-80.67752422,-33.94586895,-151.3118092,1,0
0.013709514,0.876042137,0.88325063,0.697525315,0.170609222,0.175497784,-80.88302184,-122.343012,118.1559948,-80.66716471,-33.94435199,-151.3209947,1,0
0.013709514,0.876042137,0.88325063,0.697525315,0.170609222,0.175497784,-80.88302184,-122.343012,118.1559948,-80.66716471,-33.94435199,-151.3209947,1,0
0.013709541,0.875951046,0.883310464,0.697527025,0.170618926,0.175489269,-80.8761554,-122.3390067,118.1657053,-80.6603684,-33.94541011,-151.3262568,1,0
0.013709565,0.875952963,0.883314818,0.697528573,0.1706271,0.175482932,-80.87110117,-122.3418244,118.1663832,-80.65521501,-33.94609987,-151.3303193,1,0
0.013709485,0.876019271,0.883265208,0.697524905,0.170636552,0.175483011,-80.86785195,-122.3506334,118.1607162,-80.65180221,-33.94492051,-151.3341539,1,0
0.013709254,0.876152027,0.883156497,0.697513376,0.170641624,0.175494234,-80.8704314,-122.3640829,118.1485464,-80.65414195,-33.94115246,-151.3349888,1,0
0.01370919,0.876297974,0.883027378,0.697511231,0.17067741,0.175509735,-80.86396205,-122.3838211,118.1341213,-80.64727503,-33.93613974,-151.3451656,1,0
0.013709082,0.876415668,0.882941289,0.697505881,0.170730565,0.175556743,-80.86508378,-122.3959926,118.123509,-80.64823059,-33.92537532,-151.355105,1,0
0.013708835,0.876276164,0.883199107,0.697491901,0.170773442,0.175594613,-80.86711734,-122.3728557,118.1454639,-80.65054168,-33.91585032,-151.3630156,1,0
0.013708862,0.876006194,0.883732384,0.697490383,0.170782565,0.175591786,-80.86563503,-122.3245366,118.1855516,-80.64966277,-33.91485344,-151.3630933,1,0
0.013708465,0.875907662,0.883902675,0.69746715,0.170761392,0.175574311,-80.86598076,-122.3100855,118.2016896,-80.65049759,-33.91371288,-151.3576289,1,0
0.013708216,0.875904907,0.883778199,0.697451688,0.170739,0.175552069,-80.86483048,-122.3208922,118.1986946,-80.6497566,-33.91420354,-151.3514925,1,0
0.013707951,0.875949344,0.883432532,0.697434235,0.170729528,0.175538779,-80.86395357,-122.3499529,118.1841041,-80.64937873,-33.91352634,-151.3481118,1,0
0.013708068,0.875957032,0.88327605,0.697437593,0.170739507,0.175532296,-80.86120544,-122.3622218,118.1767663,-80.64695043,-33.91517683,-151.3490878,1,0
0.013708943,0.875958695,0.883387615,0.697481027,0.170749161,0.175521479,-80.85939089,-122.3497112,118.1747615,-80.64532275,-33.92306038,-151.346204,1,0
0.013708943,0.875958695,0.883387615,0.697481027,0.170749161,0.175521479,-80.85939089,-122.3497112,118.1747615,-80.64532275,-33.92306038,-151.346204,1,0
0.013709291,0.875956375,0.88362486,0.697499389,0.170747732,0.175511808,-80.85760757,-122.3298714,118.1809759,-80.64352499,-33.92676339,-151.3434092,1,0
0.013709309,0.875977019,0.88392757,0.697499843,0.170733751,0.175503624,-80.8578227,-122.306713,118.1900589,-80.6437812,-33.92732094,-151.3380199,1,0
0.013709253,0.876009553,0.884239375,0.697496097,0.170707035,0.175491549,-80.85792194,-122.2837253,118.1991056,-80.6439496,-33.92682534,-151.3291929,1,0
0.013708751,0.876046657,0.884521639,0.697470553,0.170661502,0.175476951,-80.85795754,-122.264976,118.2095097,-80.64396002,-33.92186219,-151.3163845,1,0
0.013707606,0.876007913,0.884460186,0.697415624,0.170604133,0.175463073,-80.85615091,-122.2723789,118.2167935,-80.64189646,-33.9108461,-151.3029931,1,0
0.013706963,0.875849457,0.883960418,0.697388808,0.170552663,0.175447667,-80.85413135,-122.3053602,118.2134333,-80.63953409,-33.90410984,-151.2885795,1,0
0.013707321,0.875688926,0.883379911,0.697411306,0.170525109,0.175436857,-80.85656815,-122.337175,118.2008566,-80.64177123,-33.90717765,-151.2760424,1,0
0.013707162,0.875671453,0.883301917,0.697404508,0.170525499,0.175434877,-80.85545027,-122.3414924,118.1999934,-80.6405843,-33.90721465,-151.277176,1,0
0.013706947,0.875807635,0.883612825,0.697394028,0.170520523,0.175433051,-80.85289763,-122.3231929,118.2025817,-80.63800371,-33.90516396,-151.2773508,1,0
0.013707297,0.876071527,0.884037414,0.697408734,0.170480165,0.175435134,-80.8577672,-122.2948198,118.1961064,-80.64296905,-33.90204327,-151.2604598,1,0
0.013707304,0.87599226,0.883921836,0.697399931,0.17043969,0.175440131,-80.85820138,-122.2997844,118.1980871,-80.64356165,-33.89305339,-151.2466573,1,0
0.013707207,0.875488304,0.883267863,0.697381688,0.170437196,0.175435715,-80.85191595,-122.3345904,118.2131826,-80.63742273,-33.88943814,-151.2501264,1,0
0.013707455,0.875119722,0.882737418,0.697384211,0.170455422,0.17542357,-80.85216985,-122.3591546,118.2203694,-80.63776639,-33.89768066,-151.2592647,1,0
0.013707595,0.875181815,0.882768094,0.697385902,0.170482564,0.175405814,-80.85274582,-122.3568987,118.2164205,-80.63837611,-33.90940968,-151.2727824,1,0
0.013707572,0.875594432,0.8832048,0.697385275,0.170495706,0.175394243,-80.85387329,-122.3370625,118.201483,-80.63953859,-33.91614884,-151.2804351,1,0
0.013707407,0.875872462,0.883459364,0.697382198,0.170490339,0.17539563,-80.85711166,-122.3257249,118.1901192,-80.64285214,-33.91572932,-151.2789882,1,0
0.027331475,0.875541476,0.884070053,0.695403774,0.170855857,0.176067421,-79.97043453,-122.2781679,118.2545254,-79.53662398,-33.67463809,-151.2335258,1,0
0.027331465,0.875184332,0.884124986,0.695403071,0.170813792,0.176014019,-79.97372229,-122.2596539,118.2829038,-79.53978675,-33.69066432,-151.2283953,1,0
0.027331196,0.875137926,0.884102261,0.695395887,0.170759697,0.175945663,-79.97611696,-122.2595499,118.2861663,-79.54197599,-33.70932531,-151.2224646,1,0
0.027331003,0.875297212,0.884023617,0.69539175,0.170729715,0.17588068,-79.96719816,-122.2771417,118.2727821,-79.53284765,-33.72459044,-151.2254291,1,0
0.027331003,0.875297212,0.884023617,0.69539175,0.170729715,0.17588068,-79.96719816,-122.2771417,118.2727821,-79.53284765,-33.72459044,-151.2254291,1,0
0.027331003,0.875298462,0.884022927,0.695391727,0.170729536,0.175880661,-79.96726901,-122.277206,118.2726625,-79.53291779,-33.72460853,-151.2253666,1,0
0.027331003,0.875298462,0.884022927,0.695391727,0.170729536,0.175880661,-79.96726901,-122.277206,118.2726625,-79.53291779,-33.72460853,-151.2253666,1,0
0.027331002,0.875299851,0.884022159,0.695391701,0.170729331,0.175880654,-79.96735605,-122.2772728,118.2725287,-79.53300435,-33.72462663,-151.225291,1,0
0.027331001,0.875301237,0.884021393,0.695391675,0.170729126,0.175880648,-79.96744273,-122.2773394,118.2723953,-79.53309054,-33.72464472,-151.2252156,1,0
0.027331,0.875303997,0.884019868,0.695391624,0.170728719,0.175880633,-79.96761461,-122.2774726,118.2721297,-79.53326142,-33.72468088,-151.2250662,1,0
0.027330997,0.875309486,0.884016835,0.695391522,0.17072791,0.175880601,-79.96795487,-122.2777383,118.2716015,-79.53359963,-33.72475319,-151.2247701,1,0
0.027330992,0.875320318,0.884010849,0.695391319,0.170726321,0.175880524,-79.96861851,-122.2782673,118.27056,-79.53425893,-33.7248977,-151.2241916,1,0
0.02733098,0.87534138,0.883999211,0.695390923,0.170723257,0.175880319,-79.969876,-122.279315,118.268538,-79.53550679,-33.72518652,-151.2230914,1,0
0.027330959,0.875381095,0.88397729,0.695390179,0.170717592,0.175879695,-79.97211012,-122.2813671,118.2647387,-79.53771782,-33.72576539,-151.2211179,1,0
0.027330923,0.875450926,0.883938972,0.695388966,0.170708104,0.175877568,-79.9754509,-122.2852866,118.2581103,-79.54100015,-33.72694406,-151.2180714,1,0
0.027330848,0.875566232,0.883874495,0.695386708,0.170693399,0.175872452,-79.97984578,-122.2924903,118.2472237,-79.54528869,-33.72907889,-151.2138942,1,0
0.0273306,0.875759793,0.883755298,0.695379514,0.170665379,0.175870827,-79.99066398,-122.3038878,118.2286873,-79.55593251,-33.73132207,-151.204768,1,0
0.027329873,0.8758563,0.88369485,0.695360041,0.170626046,0.175869226,-80.00484719,-122.3067843,118.2208573,-79.56981711,-33.73294287,-151.1933506,1,0
0.027329603,0.875626056,0.883934507,0.695353038,0.170579422,0.175829661,-80.00638456,-122.2809118,118.2480086,-79.57129012,-33.74194141,-151.1855709,1,0
0.027329418,0.875352578,0.884245012,0.695348028,0.170508621,0.175763756,-80.00523977,-122.2491145,118.2806803,-79.57024167,-33.75496034,-151.1728535,1,0
0.027329351,0.875279402,0.884296711,0.695345709,0.170418978,0.175684758,-80.00383504,-122.2438003,118.2882976,-79.56900547,-33.76957083,-151.1548023,1,0
0.027329402,0.875398608,0.883992178,0.695345508,0.170340061,0.175619662,-80.00257078,-122.272007,118.2680642,-79.56804442,-33.78097888,-151.1378154,1,0
0.027329043,0.875539716,0.883612572,0.695332701,0.170283376,0.175581944,-80.00310174,-122.3069732,118.2448254,-79.56910645,-33.78581632,-151.1256015,1,0
0.027329061,0.875552605,0.883615764,0.695330681,0.170252422,0.175560018,-80.00203947,-122.3077989,118.2438415,-79.56839848,-33.78881438,-151.1186477,1,0
0.027327386,0.875526193,0.88386177,0.695287334,0.170207658,0.175544125,-80.00311453,-122.2912591,118.2596576,-79.56946782,-33.78443822,-151.1107868,1,0
0.027328339,0.875492922,0.884312354,0.695310734,0.170129502,0.175497057,-80.00192707,-122.2541134,118.2750677,-79.56844578,-33.79100379,-151.0874597,1,0
0.027329459,0.875491098,0.884377773,0.695339125,0.170119399,0.175486078,-80.00163298,-122.2466475,118.2739485,-79.56823655,-33.79592554,-151.0819524,1,0
0.027329459,0.875491098,0.884377773,0.695339125,0.170119399,0.175486078,-80.00163298,-122.2466475,118.2739485,-79.56823655,-33.79592554,-151.0819524,1,0
0.027329541,0.875483941,0.884366769,0.695341539,0.170082055,0.175467472,-80.00121139,-122.2469539,118.2734583,-79.56779918,-33.79681383,-151.0712384,1,0
0.027329462,0.875475107,0.884245142,0.695339458,0.170047443,0.175452746,-80.00134354,-122.2559438,118.2695473,-79.56793729,-33.79662038,-151.0613673,1,0
0.027329346,0.875453357,0.884027769,0.695336974,0.170020324,0.175441988,-80.00151583,-122.27172,118.26312,-79.56807189,-33.79617035,-151.053591,1,0
0.027329038,0.875410032,0.883678639,0.695329757,0.169996299,0.175433894,-80.00174878,-122.2970335,118.2539956,-79.56824748,-33.79487988,-151.0471011,1,0
0.027328605,0.875320906,0.883136466,0.695319221,0.169984447,0.175430668,-80.00196833,-122.3351558,118.2414142,-79.56841791,-33.79374226,-151.0446988,1,0
0.027328089,0.875254842,0.882799407,0.695306267,0.169999958,0.175435183,-80.00179192,-122.3587205,118.2348115,-79.56821259,-33.79413517,-151.0514217,1,0
0.027328125,0.875372811,0.883104196,0.695311421,0.170012681,0.175437149,-80.00306263,-122.3381511,118.2355898,-79.56931329,-33.7973867,-151.055095,1,0
0.027326312,0.875503427,0.883549429,0.695264668,0.17000751,0.175440904,-79.99924664,-122.3161621,118.2468015,-79.56541626,-33.7893729,-151.0589275,1,0
0.027326419,0.875452398,0.883508456,0.695261758,0.169991671,0.175438591,-79.99847816,-122.3181879,118.2482202,-79.56482306,-33.7874708,-151.0535251,1,0
0.027326536,0.875171144,0.883021408,0.695257258,0.169994922,0.175435272,-79.99669431,-122.3456646,118.2508634,-79.56324616,-33.78855353,-151.0553763,1,0
0.027326381,0.874769134,0.882360617,0.695245058,0.170039625,0.175425858,-79.99374692,-122.3823565,118.2572604,-79.56046076,-33.79792519,-151.0743255,1,0
0.027326936,0.874712431,0.88220905,0.695257238,0.17008149,0.175413949,-79.99665389,-122.3880876,118.2533931,-79.56345247,-33.8130903,-151.0891178,1,0
0.027327207,0.875003295,0.882520442,0.695264421,0.170112764,0.175404483,-80.0025808,-122.3706182,118.2409668,-79.56941211,-33.82673994,-151.1000111,1,0
0.027326886,0.875397401,0.883001626,0.695258186,0.170133571,0.175397068,-80.0047013,-122.3473011,118.2289682,-79.57153138,-33.8344241,-151.108778,1,0
0.027326682,0.875314367,0.883008113,0.695252283,0.170153656,0.175384564,-79.99914272,-122.3465394,118.2354264,-79.56595709,-33.83943128,-151.1188676,1,0
0.02732703,0.874790147,0.882550079,0.695259416,0.170185477,0.175355828,-79.99359639,-122.363601,118.2558444,-79.56041672,-33.85382542,-151.1341995,1,0
0.02732656,0.874377831,0.882060168,0.695246594,0.170212848,0.175324823,-79.99936744,-122.3826938,118.2687952,-79.56616675,-33.87305025,-151.149785,1,0
0.027326712,0.874322755,0.882012543,0.695248434,0.170255492,0.175270811,-79.9980735,-122.3842464,118.2699323,-79.56483188,-33.9008495,-151.1735957,1,0
0.027327571,0.874767117,0.882423718,0.695268796,0.170289004,0.175218881,-79.99513749,-122.3687762,118.2486603,-79.56190812,-33.92699868,-151.1914416,1,0
0.027326881,0.875394776,0.882855253,0.695248349,0.170298138,0.175199648,-79.9989391,-122.3585727,118.2192287,-79.56557601,-33.93674435,-151.1994904,1,0
0.027327072,0.875485445,0.882945874,0.695248364,0.170302763,0.175187455,-79.99877446,-122.35429,118.2153454,-79.56519238,-33.94241255,-151.2024793,1,0
0.027327961,0.875039826,0.882706489,0.695265694,0.170307355,0.175158592,-79.9985428,-122.3536771,118.2369928,-79.56472225,-33.95575889,-151.206044,1,0
0.027326799,0.874650748,0.882429336,0.695232517,0.170308573,0.175121743,-80.00113534,-122.3611284,118.2593368,-79.56703592,-33.96853923,-151.2161132,1,0
0.027326149,0.87475422,0.882441752,0.695214036,0.170310441,0.175071188,-80.00151354,-122.3647973,118.2540584,-79.56725035,-33.98658152,-151.2270369,1,0
0.027326718,0.875407795,0.882720315,0.69522799,0.170309136,0.175038665,-80.00224592,-122.3656187,118.2135479,-79.567998,-34.00033474,-151.2294756,1,0
0.027325545,0.876087489,0.882953212,0.695198317,0.170312068,0.175052303,-80.0019267,-122.3754011,118.1752957,-79.56763013,-33.99264056,-151.2315234,1,0
0.027324506,0.876227908,0.883001332,0.695173305,0.170321096,0.175088871,-80.00027155,-122.3792857,118.1702596,-79.5660697,-33.97677499,-151.2314194,1,0
0.027324147,0.875828078,0.88291653,0.695165414,0.170327768,0.175112606,-79.99933377,-122.3713558,118.1982582,-79.56526837,-33.9670155,-151.2302146,1,0
0.027324306,0.875443449,0.882846863,0.695169822,0.170325734,0.175108875,-79.99970607,-122.3611797,118.223853,-79.56571365,-33.96770588,-151.2286135,1,0
0.027324264,0.875532332,0.882834149,0.69516905,0.170322481,0.175098477,-79.99967371,-122.3650246,118.2167848,-79.56573416,-33.96983143,-151.2283248,1,0
0.027325511,0.876131012,0.882829244,0.695200564,0.170322013,0.175117319,-80.00671689,-122.3805191,118.1674256,-79.57297428,-33.96852109,-151.2192885,1,0
0.027325658,0.876193377,0.882830822,0.695204404,0.170324024,0.17512086,-80.00682422,-122.3822706,118.1623554,-79.57312074,-33.96785562,-151.2188452,1,0
0.027325658,0.876193377,0.882830822,0.695204404,0.170324024,0.17512086,-80.00682422,-122.3822706,118.1623554,-79.57312074,-33.96785562,-151.2188452,1,0
0.027325309,0.876466693,0.882813122,0.69519586,0.170346134,0.175155331,-80.00461798,-122.395557,118.1423775,-79.57093536,-33.95602251,-151.2220571,1,0
0.027325233,0.876596491,0.882800715,0.695193965,0.170361853,0.175181806,-80.00409638,-122.4016926,118.1325077,-79.57040558,-33.94788453,-151.2233938,1,0
0.027324803,0.876633249,0.882797077,0.695183228,0.17038668,0.175214666,-80.00086833,-122.4059602,118.1311835,-79.56710767,-33.93635669,-151.2282851,1,0
0.027324673,0.876601974,0.882800244,0.69517972,0.170406468,0.175248133,-80.00112244,-122.4046605,118.1339707,-79.56726278,-33.9263687,-151.2299074,1,0
0.027324597,0.876385968,0.882841651,0.695176708,0.170426654,0.175301129,-80.00806728,-122.3899264,118.1509604,-79.57381845,-33.91242684,-151.227301,1,0
0.027323985,0.87590043,0.882997511,0.6951611,0.170450176,0.175327001,-80.00487411,-122.3632892,118.1947253,-79.57014029,-33.90209543,-151.232972,1,0
0.027324,0.875656923,0.883105039,0.695162438,0.170469385,0.17531853,-79.99347686,-122.3522168,118.2175358,-79.55854596,-33.90146313,-151.2419016,1,0
0.027324,0.875656923,0.883105039,0.695162438,0.170469385,0.17531853,-79.99347686,-122.3522168,118.2175358,-79.55854596,-33.90146313,-151.2419016,1,0
0.02732398,0.875690273,0.883087822,0.695161913,0.170466019,0.175315895,-79.99448194,-122.3543636,118.2146409,-79.55942109,-33.90188812,-151.2406691,1,0
0.027323942,0.875792553,0.883027044,0.695161002,0.170466285,0.175317601,-79.99546227,-122.3623693,118.2049569,-79.56022621,-33.90120712,-151.2400779,1,0
0.027323817,0.875940096,0.882927279,0.6951578,0.170469991,0.175327377,-79.99782036,-122.3744048,118.1905586,-79.56240966,-33.89867226,-151.2395559,1,0
0.027323541,0.876111163,0.88280057,0.695150655,0.170475643,0.175344725,-80.00205089,-122.3886362,118.1736838,-79.56644129,-33.8943385,-151.2388091,1,0
0.027322839,0.87636905,0.882586354,0.695132464,0.17050044,0.175390852,-80.00934974,-122.4119312,118.1482631,-79.57350434,-33.88287728,-151.2410511,1,0
0.027322762,0.876401922,0.882581209,0.695130756,0.170557295,0.175444321,-80.0086535,-122.4139098,118.1459258,-79.57271111,-33.87102072,-151.2523338,1,0
0.027321178,0.876216574,0.882863515,0.695091229,0.170584259,0.175489092,-80.01416222,-122.3859848,118.1744923,-79.57783855,-33.85753934,-151.2586957,1,0
0.027323665,0.875845574,0.883517948,0.695154984,0.170591084,0.175461387,-80.00317155,-122.3232225,118.2191837,-79.5670398,-33.86791108,-151.257945,1,0
0.027324157,0.875800042,0.883565235,0.695164727,0.170561752,0.175434847,-80.00124273,-122.3183002,118.2235542,-79.56558784,-33.87232776,-151.2499752,1,0
0.027323035,0.875866024,0.883268009,0.695133241,0.170536541,0.175426146,-80.00255873,-122.3452662,118.2118821,-79.56721764,-33.86874654,-151.2454804,1,0
0.027324533,0.875905171,0.883030713,0.695171202,0.170534747,0.175411278,-79.99971689,-122.3624393,118.1959801,-79.56455192,-33.87528081,-151.2420329,1,0
0.027324232,0.875914234,0.883040193,0.69516385,0.170538678,0.175414286,-79.99961686,-122.3625647,118.1968069,-79.56440193,-33.87366143,-151.2435541,1,0
0.027322737,0.875917861,0.883164483,0.695126374,0.170534089,0.175420111,-80.00001701,-122.3564074,118.2059406,-79.56465158,-33.86723073,-151.2455583,1,0
0.027322737,0.875917861,0.883164483,0.695126374,0.170534089,0.175420111,-80.00001701,-122.3564074,118.2059406,-79.56465158,-33.86723073,-151.2455583,1,0
0.027327255,0.875917356,0.883570797,0.695241302,0.170524838,0.175388638,-79.99721167,-122.3166776,118.2065413,-79.56216395,-33.88634487,-151.2326052,1,0
0.027328949,0.875942332,0.883952532,0.69528289,0.17049739,0.175367956,-79.99725186,-122.2852822,118.2131112,-79.56243796,-33.89338387,-151.2202422,1,0
0.027329781,0.875966587,0.884232828,0.69530269,0.170463497,0.175349331,-79.99721007,-122.2633246,118.2186131,-79.56255707,-33.89659656,-151.2079288,1,0
0.027331102,0.875992751,0.884487007,0.695334363,0.17042179,0.175326033,-79.99730253,-122.2422064,118.2213745,-79.56287811,-33.90146274,-151.1918601,1,0
0.027330838,0.875948705,0.8844065,0.695323716,0.170334958,0.175294759,-79.99654207,-122.2472236,118.2217197,-79.56237957,-33.8976858,-151.1654304,1,0
0.027331522,0.875810237,0.883856783,0.69534253,0.170265664,0.175269992,-79.99840483,-122.2789196,118.2081034,-79.56425733,-33.89869157,-151.1403198,1,0
0.02733072,0.875676021,0.883389859,0.695327583,0.170233353,0.175262651,-79.99925753,-122.3088902,118.2012743,-79.56484917,-33.89585928,-151.1305574,1,0
0.02732958,0.875706346,0.883434889,0.695307141,0.170215454,0.175260483,-79.99927481,-122.3076375,118.2015792,-79.5645055,-33.89257606,-151.1260573,1,0
0.027328996,0.875915647,0.883881036,0.695297823,0.170181792,0.175258918,-80.00044746,-122.2815547,118.2015357,-79.56548087,-33.8880968,-151.1139456,1,0
0.027327736,0.876047011,0.884225703,0.695266665,0.170133045,0.175261149,-79.99711947,-122.2647546,118.2064153,-79.56206907,-33.87513384,-151.0986276,1,0
0.027326844,0.875826573,0.883957416,0.695244221,0.170089618,0.175264299,-79.99333177,-122.2804699,118.2137953,-79.55825403,-33.86335353,-151.0837343,1,0
0.027326522,0.875336358,0.883252266,0.695235675,0.170074744,0.175263124,-79.99177529,-122.3166481,118.2233198,-79.55670793,-33.86080157,-151.0777766,1,0
0.027326555,0.875001599,0.882765813,0.69523376,0.170087747,0.175254837,-79.99242831,-122.3400257,118.2284788,-79.55738876,-33.86770056,-151.0820896,1,0
0.027326659,0.875059693,0.882806914,0.69523029,0.170109841,0.175242977,-79.99353123,-122.3378145,118.2240377,-79.55850377,-33.87773674,-151.0904227,1,0
